id,age,length,nviews,rating,nratings,ncomments,,
jpCGU23JpLk,1070,155,115,4,1,0,,
9e46GCooy-k,1070,149,265,5,1,0,,
MpDk49sDGT4,1161,51,1175,3.73,22,7,,
WtG9jVoLS30,1140,199,1152,3.57,30,10,,
_1-o4WfD01A,1133,10,333,5,1,0,,
bvq6yHrNg7E,1055,118,781,4.33,3,4,,
CW0us4vAoAA,1073,486,259,3.75,4,4,,
yRLhzwO7tGU,1148,213,809,4.67,6,5,,
oMOHiFAZXno,1143,81,294,5,4,2,,
7TyAQchZkfo,1130,362,1187,4.93,14,2,,
mdnqamuVP_o,1068,357,5384,3.71,7,0,,
Jf5XP5g_CEM,1115,638,1341,4.76,17,9,,
AKngt4qeUN4,1010,401,1587,4.23,39,20,,
_Lda5pjJ4Y4,1103,213,684,4,5,3,,
#NAME?,1011,242,3333,4.09,11,3,,
daiiAFdx0ZM,985,2,2233,4.91,23,17,,
8rc21XIXEGY,939,57,1613,5,16,7,,
P0R1s0d9wmw,1042,11,1303,4.9,10,18,,
A0-nBvQXMk8,877,106,279,3,3,1,,
G9_B8kNb3EA,996,585,6369,4.89,100,47,,
6anWy5Swc7w,931,74,872,5,1,4,,
VDct4yTwgKY,1059,192,121,4.5,2,0,,
6ns8qoabxcw,508,256,6436,4.61,64,23,,
bkmHzQqQkeY,983,300,988,4.38,8,12,,
lxjzIiMEZ3A,968,15,543,3.33,3,1,,
gclqmXTg0aA,990,128,2464,5,6,27,,
f2i4FkDarXA,915,228,1090,4.69,16,10,,
LzPeHixVy3Y,872,247,12023,4.92,74,27,,
JRAPnuwnpRs,1051,169,1170,5,4,1,,
GdtjtoZVj0A,670,557,2315,4.31,13,17,,
#NAME?,952,22,1414,5,2,1,,
dTeps6vWRF0,1057,430,897,4.5,8,18,,
RFk6g3LlaXQ,536,264,4694,4.56,18,15,,
HT15xYj8lc8,536,197,4645,4.7,23,13,,
gaVxr8Mt6og,536,227,7359,5,15,21,,
Khk91V17jbk,536,133,5345,4.36,11,12,,
sBS2mFO5UJ0,650,253,868,2.25,4,1,,
D3Y_UvHyiyw,528,140,3018,4.5,12,13,,
RWwfl1OUx40,718,172,9295,4.61,38,30,,
YUtxsc1ZsIk,528,135,1957,4.67,15,2,,
9f5Hzm7B4xU,540,349,9762,4.58,12,33,,
_ZuBMwqIJDw,486,159,13543,4.69,42,47,,
P856BzdTc7o,886,219,6116,4.69,16,6,,
YHGJiNs8WUU,521,188,5578,4.81,16,19,,
Eyk-GwS2cps,965,11,324,0,0,0,,
dQ4-7XcFozU,682,226,6445,5,9,40,,
aj7mHlFz3YE,886,27,876,5,2,4,,
0yDWuhkHHpw,958,131,9023,4.6,10,25,,
GVljE3Zlkj8,965,10,1786,0,0,0,,
uVy5aqX2g1Q,956,35,10560,4.64,11,24,,
v_nBVZr_xHI,956,101,12198,4.89,9,22,,
kisJSvHkoOk,933,162,615,5,2,4,,
7cn4lJMUDDA,933,51,3288,0,0,3,,
Dmi9q19lC34,956,29,1730,5,1,18,,
u_BgDWe4g9w,1090,131,1155,5,3,7,,
nqim2qQ6W6A,838,108,379,5,2,2,,
rbGRkdHPqlc,508,203,5842,5,18,18,,
5EeyJmx-5Bo,1120,190,2429,5,4,5,,
gwcMkrqJQp0,1070,137,363,4.67,3,0,,
vxNLx97G9-g,615,269,3310,5,9,13,,
J8eZOJr5rs4,494,206,18623,4.82,114,110,,
wq7T5P3bjnI,691,200,2529,4.33,12,11,,
G_gixfVN-78,448,196,12736,3.76,38,45,,
JOxnpYnWoI4,990,540,1333,4.75,4,5,,
FaibcJL7Ijw,1070,175,494,5,2,1,,
VO6IhjS6TOo,751,97,1185,3.8,5,4,,
kKVfBR_B3nY,521,170,2335,4.6,10,6,,
2QuUkHiWnFg,505,32,2256,5,3,7,,
qYeZFl2Lb1I,528,154,3911,4.64,14,19,,
VUohjf862hc,1001,297,1305,5,3,12,,
jNwhzvCbnAI,756,94,3399,4.4,5,9,,
jc45gP2r0aA,963,202,1042,3.86,7,8,,
dOnmaazA6Pk,1033,336,659,4.57,7,4,,
RqiuPwJDUdw,527,29,1939,5,3,2,,
BqJwWmzX7NU,428,30,38152,4.61,62,66,,
Uj0FN9bOLiw,985,49,451,4,1,1,,
gjc2eTAcnqk,956,126,1271,5,4,4,,
0G2kFm5S2L8,622,41,25810,4.38,37,16,,
05SII1sV-Pc,673,471,22087,4.68,19,24,,
irLYYisnTM8,953,29,1870,5,3,1,,
CNYJTeB7hCc,934,235,758,3,4,0,,
LYi7YOhlBKg,897,113,7059,4.45,11,15,,
SvXb92-HGu8,884,600,1377,3,2,2,,
XFAjZD4WTiA,672,37,3223,4,8,4,,
UY8atAogi0U,1002,175,738,5,4,3,,
XG2_wQ9sowQ,864,280,6262,4.89,9,10,,
QRbc9CtDWjM,724,126,34286,4.55,31,40,,
Gu6xj3BkU7c,908,384,1222,5,2,1,,
aWht1c-LN_U,897,444,9328,4.75,20,33,,
a95I8tMgSN0,811,118,9278,5,11,11,,
o1_GEI3rYPU,707,467,5003,2.83,12,2,,
vEW0LC3I1qQ,926,67,2533,5,2,2,,
8oiy6tAlPl0,798,123,1963,5,4,7,,
9l_hgABR3cI,873,212,2250,4,5,3,,
ob3c_9pCtks,847,54,7933,4.86,7,10,,
giAMDx5FEzI,533,461,21555,4.85,27,41,,
c1zIitLkpGs,772,96,5658,3.44,9,6,,
3CBSpX4qGGw,969,248,3962,4.33,6,13,,
X6WgW5IefhE,887,314,7487,5,11,20,,
FArKPpHjzXQ,881,101,10381,4.69,13,14,,
hFiU772TExE,708,598,5968,4.85,13,21,,
993Jr84zOco,674,66,2987,4.2,5,5,,
KdZnn9yK2s8,893,389,7263,5,3,3,,
lmDInpMFjmw,991,360,1961,5,3,1,,
#NAME?,913,143,1746,4.2,5,5,,
4zGGFuFXWiI,1191,141,704,5,1,2,,
ElaEBuf6pHw,1020,100,1166,5,1,2,,
fvDLwZry0hg,911,286,6750,4.4,15,32,,
_WTtfK__lwg,963,403,1982,5,7,14,,
giIpPvj6_kM,898,219,5047,3.43,7,9,,
KQtF1Azv38E,795,29,551,5,2,0,,
w-UV27a9_c4,733,32,693,5,5,3,,
yeo-ZzgFNy4,853,201,633,5,1,4,,
EhkLO-aL-iU,643,14,8691,4.76,17,7,,
iTfXmCoipaw,980,145,4917,5,17,16,,
cZfsnA7dAHI,953,36,2301,4.67,3,6,,
HzIdY3noKk4,597,190,2352,3.25,4,1,,
E48lfOXUIdQ,977,55,2885,3.83,6,0,,
mcgMup52blM,1027,174,975,0,0,4,,
Qnj1ZIRBxxE,1027,289,367,5,1,6,,
cExjjT5em_8,1026,33,17963,2.02,50,55,,
x48ecTUM_9c,1027,111,1650,4.56,18,0,,
xENaCWep8SA,1026,392,1733,4,2,5,,
Qfv7PnO0CGs,1027,256,1524,5,3,4,,
GNNgSJBTmlY,1025,597,3910,2.84,76,95,,
MeU8yYeVSOQ,1022,55,1032,0,0,7,,
DB4PgpPiW0g,1026,195,364,1.8,5,10,,
r1Z4k-auc8Q,1030,223,1429,0,0,7,,
#NAME?,1027,135,1325,3.76,17,37,,
IQDrJs8t388,842,190,3279,5,7,30,,
1oC_MM7ijmU,1028,491,423,5,2,0,,
vaGk7iJsyb4,976,251,4079,4.75,8,21,,
Nd0s1-dFYj0,1065,234,1162,4.8,5,2,,
smBWVHo5smk,1205,249,146,5,1,0,,
l_F69HPXnRY,994,257,2157,4.9,10,6,,
lEkqK7D2dsE,1163,261,674,5,5,1,,
0aD1mU3275s,1203,96,138,0,0,0,,
tUZ_wzDWnTI,1009,32,1301,4.29,7,0,,
XPLQmlikdOc,1164,266,136,5,4,2,,
8e3kmbr4lzI,816,95,548,3.82,11,27,,
qbWwNvqQKDw,798,270,723,4,4,9,,
86Qdog6WAGY,760,96,1246,4.33,3,1,,
iwAkTHYoHnc,802,270,1048,3,2,22,,
s2TfCk2XWhg,777,30,44183,4.56,55,22,,
rrwlJ052TQo,967,49,942,3.18,11,1,,
GbkqgNJS-bw,1100,88,10895,3.4,30,13,,
mOXrqrBrlwI,1094,71,28,5,1,0,,
StQngT_x_nQ,1094,54,47,5,1,0,,
BidFUysl99g,886,46,1953,3,4,6,,
EkP9TlBquPc,1094,62,35,5,2,0,,
PdlP-u-bLUw,985,50,122,0,0,0,,
IiP-zjViMU4,1060,152,358,3.67,6,1,,
sK38XPnSflA,897,169,557,4,4,6,,
aq9yHnNxRhs,962,31,63,3,2,0,,
Fpf1v8cvHDU,1055,47,3394,4.8,40,27,,
F8_Mx4bqxhE,878,46,1095,5,4,2,,
wA69zkBKvgs,875,30,1972,2.33,15,4,,
lYNv-3dE6xA,1254,42,29,0,0,0,,
pdrk5J3pKnY,1254,53,38,0,0,0,,
#NAME?,1253,70,2515,3,4,5,,
EqTuaVSQjxo,1254,65,30,0,0,0,,
VV-9Bwrwqw4,1253,130,70,3.67,3,1,,
0Rz7bxKSxEc,1254,3658,138,0,0,0,,
tYNkvIxCEc4,1254,366,175,5,11,8,,
KwxS9pONA2A,1254,76,24,1,1,1,,
5zDV0uyIAuY,1254,107,13,0,0,0,,
#NAME?,1255,29,244,0,0,1,,
MfdFNyE3j5A,1253,229,1349,5,2,1,,
aG8EJH8LIdI,1254,71,111,5,2,3,,
RXbN-8Or-I4,1253,297,480,4.5,6,1,,
QDazkmsvudQ,1254,147,457,3.71,14,12,,
7wdFf7JgtU4,1254,17,106,5,3,7,,
cxK-SY8GNwU,1254,349,40,0,0,0,,
i5RIl1xEKVs,1254,178,184,0,0,0,,
nX-0pH9kM5s,1066,195,2498,4.87,115,17,,
VOhfHVpPQR4,1059,354,1715,4.9,71,16,,
sJ0trLrItAQ,1112,270,1732,2.09,132,121,,
s-fARjv3tFk,1150,590,21490,4.96,345,242,,
igLHr5pcXlQ,1111,366,1920,4.59,34,35,,
wcmFSQYe7CQ,1112,46,1067,4.95,37,20,,
HAtST86IkHQ,1111,22,1592,4.52,54,73,,
UcI9ZYzW52U,1162,49,753,4.4,10,6,,
P1ZC26KGb5I,1213,426,1416,4.92,73,50,,
Qn3_hijmtBE,1087,195,3644,4.96,135,38,,
HYjF0T-V22s,1054,195,862,5,29,5,,
iDOjJr96dto,1254,74,34,5,1,0,,
66maIBToYv4,602,296,9344,3.44,61,94,,
#NAME?,1252,533,117,4.78,9,2,,
PZ1xsY7ovMQ,1240,277,140,5,6,0,,
ToVxBBI0WbA,1246,171,177,5,3,3,,
lNWW7C6TRiQ,1238,63,132,5,3,0,,
TsLo55H_krI,1242,105,611,5,2,7,,
V4ND8pgIFcQ,1253,157,122,4.2,5,3,,
EodFSvbEh70,783,272,10733,4.25,12,5,,
GzwL_MSUay0,1255,49,60,5,1,2,,
tROHCyN4QOg,1101,399,953,4.43,7,4,,
sTOEGOt1NHI,706,159,4585,4.64,11,10,,
71RJXVmoXwQ,1241,296,1072,5,2,26,,
6EkXAgxbQA8,1254,399,50,3,4,5,,
K0kZC3MEKvY,1254,244,837,2.76,29,34,,
g1PMLV0865A,1254,213,23,4.67,3,1,,
4uaw54Sjgo8,1254,366,1238,3.89,45,72,,
Oj9xnZq-7uQ,1254,136,78,4.2,5,2,,
PBi74T-fagE,1254,281,706,5,3,2,,
0Sy4yrIYKUw,1253,373,260,4.64,11,17,,
BrUGp6tGSCY,1254,369,418,4.41,75,57,,
mXCaUf6NYeY,1253,29,306,2.5,8,1,,
J2YckNOQRkw,1240,69,40045,4.46,217,164,,
DyPcge-rj2M,1253,111,145,5,2,3,,
fggjy3dkAlw,1252,159,202,5,1,2,,
jl7REYyjcog,1254,57,125,5,4,4,,
94DrZd74Tnk,1252,443,252,5,2,7,,
P_wQq1J2C28,1253,249,19,0,0,0,,
RyZbumadJQY,1254,600,537,4.9,31,22,,
K9RP4OSh_h4,796,304,44045,3.94,31,14,,
JIJLkYXfc3U,1254,531,40,5,2,0,,
GvLvE3L5pDo,1253,263,40,0,0,0,,
TzETV-BdR1E,1253,192,203,5,3,0,,
1lW8faSNGls,1252,161,513,4.35,20,16,,
tTHuYRjDxIA,1254,140,21,0,0,0,,
wtrcbetyM7M,1202,233,80,0,0,0,,
LM3DU9R7lMQ,1254,90,2811,5,2,10,,
y4vvNls6Ths,1254,26,107,0,0,0,,
eZ7fasAQ3uY,1254,12,194,0,0,0,,
kPtYtIRhW8w,1254,230,175,5,8,18,,
Zq1BNzaAODw,1245,206,242,0,0,0,,
UTCwKYQOGHs,1254,61,5785,2.72,25,20,,
lkBC5j7rKy8,1254,114,160,5,14,12,,
RCqZBuuBGrA,1253,400,51,4.5,2,1,,
y2aQ0Qyki4I,1254,157,47,0,0,0,,
E8A3gPn46EU,1245,246,152,0,0,0,,
6AYl1HEk1mU,1214,317,333,5,2,4,,
Cj23PgVReq4,1057,320,474,5,1,17,,
_rZtvAynX2M,771,245,5636,5,31,39,,
YDSR6KKrbOo,1135,126,156,0,0,2,,
0_GrIUgBK4c,1254,560,73,5,1,0,,
GTmIJ5Aag2Q,1023,397,475,3.4,5,1,,
Ttg9XWqcpS0,1023,321,826,3.67,3,0,,
QBWOQNrR4QA,1023,218,232,5,2,0,,
dptu48mX5F8,695,23,1757,2.5,6,4,,
ChyfxHWdrzQ,1044,30,2899,4,28,2,,
#NAME?,996,147,307,4.4,10,10,,
6SXSgJEf8X0,1126,239,2240,4.38,8,8,,
qAMSN-1t5LQ,1023,472,915,4.33,6,8,,
pxgL-VNLM6w,937,453,1444,4.95,20,15,,
m1ad2KniAnQ,1246,623,145,5,2,2,,
Frd_-urwUS4,1258,297,272,4.76,17,9,,
NQD4byjRX8k,1249,43,640,4.88,8,12,,
ZZ5YK3yGztU,1246,249,114,5,2,1,,
_q1KiCecY94,1254,367,211,4.33,6,0,,
GkfUDysv81Q,1254,99,70,0,0,0,,
qWHIQOu_OeU,1255,66,368,5,3,6,,
tgEgU6zGlBQ,1246,56,28,1,1,1,,
q6eYNmF8Bpo,1255,136,86,0,0,2,,
ZFFkAApAWkY,1255,223,67,0,0,0,,
h_lydkwXhg0,1255,33,26,1,1,0,,
Xm99B5ebuZ8,1254,55,154,5,2,0,,
C19bBYOx8OQ,1255,161,38,0,0,0,,
VcMig3gB-6g,1254,46,186,3.33,18,2,,
#NAME?,1255,67,192,5,5,0,,
iQiOylYRKEE,1252,49,399,5,7,10,,
5MUzNKZRv1I,1248,268,85,5,1,0,,
4uCC4i9Koew,1255,51,28,0,0,0,,
cZf05ijVFtc,1255,14,102,0,0,1,,
5hXr9ufE6XI,1253,142,628,0,0,3,,
Fq4cYkfMyaA,1253,67,174,5,2,0,,
NpSxdj7kKRo,1255,155,18,0,0,0,,
26Ik6IcNTmg,1255,51,24,0,0,0,,
A0IQzEcfZ7Q,1249,222,160,0,0,2,,
5fxwfu95FsE,1255,61,191,0,0,0,,
nElKejDXI18,1255,30,14,0,0,0,,
NIAHQ2D4euc,1163,385,2187,2.29,14,11,,
jp2yyb9R5nI,1225,410,2811,3.7,20,32,,
GtYAPkOKEP4,1225,800,30448,4.62,432,151,,
zls8OrZS5EI,706,183,576,5,1,1,,
d47meC89dVY,1225,118,947,4.56,9,42,,
SMtIAsMq0ec,1226,180,797,5,2,4,,
ehq-uDQHkWM,1222,111,58,4.2,5,5,,
PwzAFlFtSWw,1225,82,1685,3.62,16,32,,
dQggEKJXqU0,1225,602,97,5,1,2,,
CDmyeZTyW38,1225,185,92,5,2,0,,
5wOToKoDWS8,1225,90,389,2,1,12,,
GK3t32nLseI,1225,237,494,3.67,3,3,,
zd9JpVxiz9E,1219,224,9808,4.89,46,122,,
1Nn3KWUwG7M,1208,62,65216,2.53,57,13,,
qDJyZIPvExY,1049,439,44673,4.42,24,74,,
uBJysHfocts,1118,136,9974,4.23,13,7,,
43hFOv3Vi3c,1039,61,3651,5,1,0,,
MMfnCXZ0J3c,917,452,17678,4.52,44,202,,
F3bRCEdX6lQ,1112,252,7000,5,3,10,,
_g4cMjpiBpA,1204,429,1230,4.21,33,95,,
ZxJcgZ8RzJ4,1249,186,30,0,0,0,,
IYstxBc0ZjQ,959,199,8514,4.92,61,44,,
as7e8zTBeJg,1249,522,16,1,3,0,,
DPNs55JLffM,1249,251,16,3,2,1,,
axUMIUrV3Zo,1249,649,42,0,0,1,,
wVmP5Yabf1E,1119,574,924,5,3,3,,
lFptybbietQ,1247,176,2199,4.93,113,65,,
Hjb_2sTu0Po,1249,531,33,5,1,1,,
OwQNTzuULcc,1249,370,72,5,1,1,,
REYanftmRN0,1249,280,13,5,1,1,,
wKWM9mvzoBE,1249,170,211,0,0,0,,
zXvCk7C_ks4,1249,527,65,5,2,1,,
4Bc-uoxFiS8,1249,143,77,5,2,1,,
K0VaHDSgLE0,1167,395,16684,2,3,2,,
6LhKmaYC_jg,1249,39,100,5,3,1,,
0krWMri8na8,1250,391,311,5,18,14,,
ubtqj0ync5Q,1184,385,301,3.82,17,75,,
rWlqDvFPlpU,1248,196,207,0,0,0,,
ZEiQF1YIeCc,1246,528,196,5,4,16,,
jJpwY6kwPeg,1222,339,722,4.8,5,6,,
Baim1QGa64M,1221,297,880,4.43,7,13,,
ACfsBsoX3vY,1223,104,98,5,1,9,,
2LkpkELi6qc,1222,219,120,5,1,0,,
FtM6-3BjK4Y,1222,342,1096,4.41,17,8,,
eAR-1wQM1aU,1222,262,154,5,3,8,,
FmGaWO6KGrI,1222,288,512,4.47,15,4,,
HCK1pDl2dsI,1199,174,1887,4.91,81,124,,
eyRVApQrmo8,1221,266,146,4,4,0,,
OM0nfKhhmwA,1127,301,4378,4.94,116,177,,
RFrW5CqwPEc,1221,599,194,5,4,3,,
Cr1_vUMhyuU,1222,86,478,4.88,8,3,,
CuSZNerHft0,1226,180,198,4.62,21,22,,
B2k5dsZZTzY,1235,100,71,0,0,0,,
zNBPNj5qhX0,1214,137,512,5,28,20,,
Y_AUeZI6UCk,1222,85,83,1.5,2,2,,
T7C7LRaoNMU,1220,520,240,5,4,1,,
s9vrHKOSKW4,1220,248,179,5,3,2,,
mZiqexz7aqQ,1221,469,3324,4.09,22,61,,
yuQE3xGakN4,1223,512,8214,4.78,54,124,,
ga8MVeroIhk,1221,141,85,0,0,1,,
vdGACxOm15M,1246,443,997,3,2,10,,
9scRQH0QB6M,1221,578,130,2.33,3,0,,
GvSGDgpgDn4,1221,354,106,5,5,0,,
3jqZqPilO-Y,1177,461,2804,4.7,33,46,,
LpIAUOCrNcM,1151,480,3619,3.69,26,0,,
xVE_TLmLdrI,895,540,5809,4.87,31,0,,
9-DhL3oLiuU,1221,1890,336,5,9,3,,
0oT1w3fiSic,1217,203,1013,5,16,1,,
XPTJ7IejMcU,1220,521,216,5,7,5,,
0Eja7H-kGAU,1225,56,5529,4.29,7,33,,
82xo4gdvYnY,1225,649,4455,4.6,5,1,,
6bDGS86Tytw,1225,441,570,5,8,1,,
rdh16CNIqEc,1225,600,463,5,5,0,,
7Qpp02XYnDA,1202,88,1152,4.67,93,103,,
Cj799RHKHPE,1229,262,406,4.65,23,20,,
N4w9bus6ttA,1215,639,515,5,2,4,,
D9V_g4rMFDk,1226,475,3132,4.8,10,0,,
3etgY2Kmaj4,1225,437,260,3,2,0,,
LEKHc1kgMgM,1225,595,6158,4.88,16,64,,
JKfTaAgVMgo,1226,179,214,5,3,1,,
QU2YdPsETXo,1225,141,390,5,5,3,,
WiIEI1cDWAY,1225,133,49,1,5,9,,
_vyF2scBdOs,1226,125,155,5,1,1,,
Ij0OjMEJKes,1248,237,10677,4.59,209,215,,
OC7_-H_kSWQ,1254,591,953,4.94,66,24,,
bGMy0n6KqqE,1242,118,16531,4.91,224,148,,
0Liz-SMflvY,1247,378,893,4.71,14,7,,
I-OflhhaIp0,1163,320,442,4.94,17,2,,
Ff6Q9jyCDLc,1251,47,60,4.5,2,0,,
jGBsgKfWzdE,1245,447,111,5,1,3,,
hCKj7qXc7zk,1253,67,70,4,2,1,,
fGwf48j_D-c,1161,301,729,5,16,0,,
yjPqX3K66wA,1128,104,1148,3.22,9,6,,
rDD1amu6CJ4,1253,606,56,0,0,0,,
MEOveDgARp4,1225,15,37935,4.65,310,215,,
8oJAluM1v5w,1163,197,558,4.93,15,8,,
44qAwg3yUOs,1163,371,652,5,19,2,,
rIuPVUJUc-8,1163,261,453,5,15,6,,
BToof0U3gKA,1176,51,2129,4.91,32,6,,
UzxIxXj5K_M,1170,313,4186,4.92,86,87,,
7YLk5rXAc8w,1184,193,631,4.71,14,2,,
1Nk_klhd-S0,1164,63,2683,4.89,37,6,,
szBugsr7bls,1172,264,2819,4.9,67,38,,
EcLeRfZSq_g,1163,87,460,5,14,6,,
h4ANu7VkPQo,1158,487,553,5,16,6,,
1othIzDWdFs,1161,300,212,5,6,5,,
v4AwtQMF76c,1119,112,552,5,11,9,,
6FS7M7Z7la0,1163,612,1137,5,32,6,,
73itqDCsvEg,1163,618,1034,5,26,2,,
#NAME?,1027,386,524,4.9,10,2,,
xny3q8DmYzM,1168,660,203,2.33,3,0,,
6GwPE4gbnUw,676,1619,212,4.33,6,0,,
fCErk9yn4AM,908,2465,1555,4.91,22,9,,
q07khUwfRMQ,1226,111,1974,3,4,0,,
T05-cVnjCUM,1226,57,1352,5,1,0,,
WFm0hTFUgKM,1115,7,3950,2,1,0,,
X9KNar9frqc,1226,5,387,5,1,0,,
FB5JTBFL9yU,1228,15,1283,4,2,0,,
av9VJMhKjzw,1151,487,11019,4.56,16,14,,
s3sOUHH_Xdg,956,137,5601,3.67,3,0,,
_8kvQ04EtS8,1065,281,1675,5,2,1,,
vEPHDfTEbSc,1133,34,56258,3.45,11,2,,
X7KkfR-xg7Y,1212,56,5073,3.71,7,6,,
N0OWamMFmVI,1227,71,445,3,1,1,,
zrIGHL8pZIo,1233,20,940,1,1,0,,
IqmHH_Dro74,1219,20,1521,1,3,1,,
8Z4hvVoDO3o,1250,59,5921,4.29,34,20,,
VbSK4RiBI_Q,1238,431,183,3.07,15,5,,
TKWTGnNfVXM,1243,62,4702,5,23,8,,
YiWqryvynqE,1238,192,102,0,0,2,,
6kMouIKM-TY,1244,58,1032,4.69,26,6,,
f26m0AiUyIA,1246,139,7656,4.07,14,50,,
y0SmE8ebD0M,1248,84,3575,2.22,36,0,,
hRphUq7Gs3w,871,220,8674,4.48,71,37,,
5WVKmnF_xbU,1016,211,1144,4.88,16,7,,
CJLTOpzjDK4,1019,207,658,4.12,17,4,,
Dkpsx4k_pPE,1014,192,2472,4.67,15,8,,
g8VEfIthDK0,1245,74,904,5,17,18,,
mqN9ZM1T10s,1233,44,782,3.8,10,12,,
56E8v9WjaKI,1223,195,445,5,2,4,,
jPnalpyK-jU,1015,190,946,4.5,12,15,,
Se_QwRoXGYQ,1020,188,806,4.92,13,6,,
zRypUxLBxwg,1234,45,721,4,7,8,,
j96Ogx0Gkho,1086,250,8707,4.5,12,6,,
2BqXpnTtUPk,974,225,5995,5,9,8,,
mdL_ei_AYS4,1092,437,24679,4.57,7,3,,
wFOQYCuZYu0,902,195,20373,0,0,0,,
UWBzxg8PIKw,1114,263,1624,5,1,2,,
xRmmNjvzxes,848,489,5987,5,2,6,,
Oj9SASSSsns,889,357,21326,4.83,24,29,,
qPbnaYKtlRQ,971,237,2373,5,3,3,,
FIhbT9TeJVo,1151,468,19807,4.89,19,12,,
I5Kc_itCn-4,1163,452,2055,3,3,1,,
xmCkeyDKjuw,1176,485,4259,5,9,1,,
AMovlvMmYyQ,889,155,1745,4.44,9,2,,
MXLgiysNPlk,1093,256,3347,5,5,2,,
JDApgM7SaLQ,873,89,8427,3.56,9,6,,
e89IXQ2Bil8,1088,152,997,0,0,0,,
GwO1-DosLss,1095,376,11291,4.92,13,3,,
m5Q78obepX0,1191,249,220,5,1,0,,
YShKsMmF-58,780,151,13080,4.38,94,114,,
OKpjYiZhrKA,725,54,2140,0,0,0,,
6YrBspe3RG0,712,42,1696,3.3,10,4,,
8897wU_2Z7k,916,15,303,5,1,2,,
#NAME?,910,256,852,3,4,10,,
s87UBBlB7Yg,951,133,809,0,0,0,,
IwTvuaTexfQ,813,258,390,3.5,4,6,,
BGPftyhnRZs,625,218,582,5,4,6,,
voHXN12nrkw,929,65,1232,3,4,16,,
dVe26VCgN6I,572,13,854,2.33,3,6,,
Idgp2FTqNqc,1098,246,1665,4.43,7,18,,
LjLr_wAK2Ow,967,294,65,5,2,1,,
Gcwal8lglPU,930,181,34161,4.65,781,907,,
kM04ses0s4I,929,171,35868,4.52,692,714,,
OrIcM8Q4v6w,927,118,30661,4.75,555,2040,,
xkDFmhoF_n4,920,114,42812,4.55,659,1381,,
3CKD39pQOZ0,1251,50,169,2.6,5,1,,
KUjYXif72fQ,1251,77,201,1,1,1,,
ulAlUSLLVRY,1251,53,76,0,0,0,,
pseTyIyWEjg,1251,16,470,0,0,0,,
taXtBpggsD0,1251,23,25,0,0,0,,
-4SOCUns3v8,1249,79,774,0,0,0,,
j4vFvD-pBYA,1251,357,2301,4.03,120,109,,
gofrMYaVI38,1254,262,312,5,2,8,,
Cf9rxO-O35E,1245,30,152,0,0,0,,
mnLtWc9wEUY,1251,91,44,0,0,0,,
EDFn84ol7vs,0,62,31314,4,9,8,,
8ZmQuCYclgg,1252,105,19,0,0,0,,
2VBywlCc6qM,1251,55,41,0,0,0,,
TNdYy-JnO0g,1253,73,4919,4,6,2,,
r89JtkH8duA,1250,15,102,2,1,0,,
xIcs00FsSU0,1248,35,11813,4.56,72,12,,
utRxY-tjoyY,1252,112,19,0,0,0,,
-0CfHftu_2w,1252,135,787,5,5,1,,
V2JmzxqFiqs,1225,174,11584,4.78,32,15,,
ZScwE4fuYsY,1228,98,4447,4.77,13,20,,
8RPVHSLX61g,1252,609,1050,4.58,33,23,,
I0Cci_XquUI,1253,183,56,5,1,1,,
AsASzI-_L18,1221,234,1168,5,22,25,,
820KlU0AN4Q,1223,79,594,4.89,18,27,,
eMJAQFap3q8,1253,85,2370,4.89,27,13,,
sjeDewFUezM,,,,,,,,
5j5ZSMOHBYk,1253,186,2044,4.83,12,37,,
yfqegB_nq9A,1252,369,232,5,7,6,,
bmxKqdiMNs4,1237,222,129,4.5,4,4,,
Ns_hDkFWMaM,1251,153,37,5,1,2,,
ltW5Gi6xrGA,816,323,1146,5,2,2,,
bjAaC3p_jw8,1253,288,62,4.67,3,4,,
66ryao1xJ9o,1252,346,27,5,2,1,,
X9SwS_bhyZE,1253,34,438,5,9,15,,
bNX7PwdEPsQ,1252,139,95,5,4,3,,
T5HJQyRe5Ko,1253,26,116,5,7,11,,
k6LNwV0Evz4,1255,65,3828,4.62,24,40,,
oWObqEgKJas,1255,215,895,5,8,12,,
CXl4sJg7S8U,1254,105,76,0,0,0,,
aiW8PlAkqD0,1255,127,61,1,1,0,,
SRdHPq2cLms,1255,231,136,5,2,0,,
QAQKb7kwdJQ,1255,241,708,2.38,8,4,,
tWElwKkyHf8,1255,266,962,5,4,16,,
leywtaRdSSo,1242,246,729,4.75,20,19,,
eOyVlS1NY7A,1255,196,229,5,1,0,,
8vpSctiMekw,1255,41,404,0,0,0,,
GH25WOX01hE,1255,234,58,5,4,4,,
#NAME?,1253,64,253,4.83,12,13,,
14CdLmC4Y5g,1255,45,139,5,1,2,,
5NqajU8OK2c,1254,241,68,5,1,1,,
w1kMipXKuY0,1246,41,301,4.83,6,14,,
nK8PCjpHF1c,1242,246,951,4.75,40,43,,
7D6Jihw_OOk,810,52,21568,4.59,29,32,,
I5e5GYsrCzE,1223,259,3986,4.64,11,48,,
6sSw6Kg7ark,1228,254,1751,3.5,6,2,,
PitKRX3tEt0,1236,130,498,3.67,3,1,,
qCWYgHNhdN8,1240,259,16437,4.45,86,62,,
otfjrBYcizA,1223,249,3636,4.5,18,28,,
C_AZZK2UiGo,1234,242,36560,4.76,100,176,,
